"name","demand","degree","strength","closeness","betweenness","eccentricity","tank_distance"
"8713",0.00606643,2,152.941,2.21558725542441e-09,8302074,226,48
"8714",0.51592784,3,1265.414,1.93672438222074e-09,457694,250,21
"8715",0.59205149,2,920.24,1.91960449173444e-09,29990,251,22
"8716",0.01752797,2,145.23,2.21286508657574e-09,8294748,228,46
"8717",0.02898951,2,285.768,2.21042306671344e-09,8291144,229,45
"8718",0.35378312,3,1168.405,1.9739771343341e-09,648944,249,22
"8719",0.176765,2,370.826,1.96303455653022e-09,164846,250,23
"872",0.32901392,2,624.751,2.21898279591567e-09,2006928,313,96
"8720",0.04609852,2,135.487,1.93291032137686e-09,44982,253,26
"8721",0.06793132,2,347.597,1.93847795370764e-09,59972,252,25
"8722",0.07933911,2,110.415,1.93833099967458e-09,44982,253,26
"8723",0.0787429,2,251.072,1.94105719258217e-09,59972,252,25
"8724",0.03996766,1,66.992,1.93023960693295e-09,0,256,29
"8725",0.07993532,2,82.156,1.93398988782392e-09,14996,255,28
"8726",0.43980419,2,422.496,1.92126138301365e-09,398999,251,20
"8727",1.23001039,3,866.888,1.85827651825852e-09,74561,259,12
"8728",0.3316462,2,454.554,1.87251784290614e-09,89481,258,13
"8729",0.49977628,1,38.661,1.83169430495929e-09,0,261,14
"873",0.19362932,2,412.183,2.15803058771275e-09,2752134,328,111
"8730",0.99955257,2,520.842,1.83364152910679e-09,14996,260,13
"8731",0.01213286,1,73.704,1.92598496987501e-09,0,256,29
"8732",0.02426572,2,87.704,1.93009360671286e-09,14996,255,28
"8733",0.30899011,2,126.46,1.87086679672293e-09,13805,261,20
"8734",0.08822859,2,130.014,1.87610707392461e-09,20705,260,19
"8735",1.0550018,3,1043.209,1.89223450253944e-09,51932,263,21
"8736",0.52975162,2,471.765,1.87088702245243e-09,14484,262,21
"8737",0.2199021,2,204.211,1.88542069873584e-09,341335,255,16
"8738",0.37954776,4,110.791,1.88403772523464e-09,329918,256,15
"8739",0.09580312,2,122.753,1.881674522403e-09,119843,257,16
"874",0.52752156,3,263.871,2.22025177640463e-09,2814197,322,105
"8740",0.48775573,3,278.933,1.86528578489282e-09,76688,260,15
"8741",0.32015034,2,354.036,1.85780481611602e-09,44982,261,16
"8742",0.55955801,2,516.44,1.86316056357799e-09,3315,261,14
"8743",0.3032786,3,763.914,2.16444415436225e-09,8618406,244,27
"8744",0.53080123,2,805.283,2.1180986333583e-09,705361,245,26
"8745",0.78669246,3,1059.53,2.0422573563452e-09,29697,257,37
"8746",0.14411504,1,111.343,2.03531701417219e-09,0,258,38
"8747",0.69594534,3,973.557,2.06703913538995e-09,88552,256,38
"8748",0.51967058,2,339.285,2.05181419079012e-09,29888,257,39
"8749",0.7028262,3,689.508,1.91610237559876e-09,81646,264,21
"875",0.42203285,2,199.124,2.22226700195341e-09,2825468,321,104
"8750",0.90761902,2,412.979,1.88504501485957e-09,15011,264,20
"8751",0.3578962,4,131.402,1.89211793675582e-09,451390,267,16
"8752",0.0377945,2,34.607,1.89126909857964e-09,391403,266,15
"8753",0.47800577,2,375.519,1.88725202524394e-09,405,266,18
"8754",0.04839252,2,90.982,1.88998500969898e-09,15381,267,17
"8755",0.20334122,2,512.984,1.89476242294752e-09,463624,268,17
"8756",0.69007782,3,713.343,1.91967113085715e-09,493531,267,18
"8757",1.45809904,3,1226.578,1.93431822086027e-09,140633,267,24
"8758",0.84334977,1,662.264,1.89785973614424e-09,0,268,25
"8759",0.23827338,2,296.124,1.92775467212308e-09,110928,266,23
"876",0.91986016,4,1056.566,2.2347184711914e-09,3154589,322,105
"8760",0.49474606,2,421.748,1.90475864572292e-09,502,265,20
"8761",0.69928285,3,354.655,1.97022173834235e-09,259796,269,26
"8762",0.99122514,2,635.483,1.95932279696226e-09,155351,268,25
"8763",0.14095681,1,50.677,1.9362318910315e-09,0,275,32
"8764",0.28191362,2,78.765,1.93908514597022e-09,14996,274,31
"8765",0.47872713,2,292.984,1.92155895106963e-09,508005,268,19
"8766",1.49822577,3,1388.59,1.81017570689798e-09,15424,262,9
"8767",1.12882201,2,891.841,1.83821795549458e-09,14683,261,10
"8768",0.38096393,2,228.949,1.78202906954397e-09,423,264,7
"8769",0.76192786,2,659.458,1.78915339723018e-09,452,263,8
"877",0.29438082,2,596.93,2.21592561423969e-09,306996,323,106
"8770",0,2,61.211,1.77978615936721e-09,89946,266,5
"8771",0.42884903,3,337.24,1.7821812739622e-09,119919,265,6
"8772",0,3,190.787386946471,1.77437445209233e-09,59972,268,3
"8773",0,2,114.336,1.77927282194178e-09,74960,267,4
"8774",0.83886831,2,297.596,1.7957008292522e-09,134506,266,7
"8775",0.94261249,4,146.477,1.87085087454188e-09,347522,263,12
"8776",1.10570167,2,900.482,1.86842345332531e-09,30662,264,11
"8777",0.96946015,3,802.884,1.85612738660622e-09,254223,265,11
"8778",0.93671095,2,566.428,1.82914278867321e-09,14996,266,12
"8779",0.82003856,2,479.411,1.85516678703572e-09,209299,266,10
"878",1.1254795,4,936.777,2.23325475369275e-09,2847087,320,103
"8780",1.08874493,3,963.74,1.79637469980638e-09,179414,267,8
"8781",0.53741274,2,278.922,1.78524659911839e-09,14996,268,9
"8782",0.18217079,2,283.403,1.86932103149215e-09,269152,264,12
"8783",0.62960538,2,508.829,1.89074504046405e-09,2376,268,17
"8784",1.10020065,3,562.856,1.92680916850607e-09,237383,272,23
"8785",0.28118605,2,401.592,1.92581988908767e-09,29990,273,24
"8786",0.20852781,2,259.266,1.92540927583375e-09,177943,273,22
"8787",0.48277956,4,139.813,1.91040507729042e-09,150101,271,20
"8788",0,2,154.217,1.90873912714558e-09,14996,272,21
"8789",0.12742594,2,140.653,1.90896426696255e-09,74922,272,21
"879",0,2,224.447,2.23218451834993e-09,14356,321,104
"8790",0.04676647,2,45.672,2.16451027364709e-09,8257956,245,28
"8791",0.02338323,2,37.331,2.16466916707371e-09,8259417,247,30
"8792",0.03544062,3,108.074,2.16472879633148e-09,9264104,248,31
"8793",0.26827308,2,332.547,2.16117863843083e-09,2472176,249,32
"8794",0.07088124,2,415.913,2.16478484887312e-09,7781626,249,32
"8795",0.53654615,2,311.074,2.1423084523749e-09,2457644,250,33
"8796",0.50513278,3,240.591,2.16571153488806e-09,7813880,251,34
"8797",0.05667372,2,31.851,2.16579056470775e-09,7785725,252,35
"8798",0.46969216,1,597.657,2.09855232785523e-09,0,255,38
"8799",0.93938432,2,715.368,2.1387789103649e-09,14996,254,37
"88",0.14474253,2,153.12,1.76037958736381e-09,14994,381,164
"880",0.09681466,2,84.609,2.23059595878062e-09,2820496,323,106
"8800",0.11334743,2,328.3,2.16580255646464e-09,7786335,253,36
"8801",0.14494766,3,383.228,2.16697286889924e-09,7843197,255,38
"8802",0.03889048,2,36.133,2.16704562290486e-09,7794408,256,39
"8803",0.07778096,2,130.951,2.16711124964715e-09,7795225,257,40
"8804",0.37503563,2,207.93,2.09716124297955e-09,44982,259,42
"8805",0.17654788,2,474.805,2.1097570258509e-09,59972,258,41
"8806",0.34238307,2,440.984,2.16756960719945e-09,7796070,258,41
"8808",0.7023011,3,167.696,2.14027054743907e-09,2443910,251,34
"8809",0.58001885,2,131.996,2.1336720575657e-09,147740,252,35
"881",0.2342884,1,40.036,2.20088506433234e-09,0,324,107
"8810",0.22179956,1,141.878,2.06322569337198e-09,0,260,43
"8811",0.44359912,2,404.833,2.07232261794936e-09,14996,259,42
"8812",0.50836836,3,332.875,2.09266761187186e-09,89955,257,40
"8813",0.22561519,2,244.775,2.09450241152643e-09,104930,256,39
"8814",0.34752242,2,272.287,2.07605856477009e-09,29990,258,41
"8815",0.65108754,4,162.014,2.03985428960066e-09,1765434,262,32
"8816",0.78558593,2,134.517,2.03785459764129e-09,30743,261,33
"8817",0.36351913,3,326.593,2.06047613419453e-09,1813655,259,35
"8818",0.72703826,2,578.165,2.04231712065274e-09,1342,260,36
"8819",0.28803719,2,327.401,2.13757594755054e-09,2267441,252,35
"882",0.4685768,2,264.32,2.20379708920852e-09,14996,323,106
"8820",0.56411583,3,185.149,2.11620536517923e-09,2240564,254,37
"8821",0.61457929,2,764.527,2.11383561560306e-09,2093293,255,38
"8822",0.48941631,3,377.023,2.0610138284408e-09,2051171,258,36
"8823",0,2,294.161,2.05862546626494e-09,1783886,260,34
"8824",0.36425332,2,527.598,2.04008337437656e-09,210430,259,37
"8825",0.59789098,3,516.696,2.02950001742331e-09,221130,262,35
"8826",0.51658915,2,636.152,2.02410333488702e-09,9121,263,34
"8827",0.17304381,2,143.862,1.97692820754975e-09,289184,270,26
"8828",0.12542695,2,115.808,1.97501638561578e-09,274316,270,27
"8829",0,2,124.271,2.03743384946473e-09,1684408,263,31
"883",0.51248074,2,749.454,2.21589792366953e-09,6013,321,104
"8830",0.11033033,3,165.417,1.98339785831438e-09,1602828,269,25
"8831",0,2,685.418,1.99364669746215e-09,1640677,266,28
"8832",0,2,146.453,1.98783245468418e-09,1626141,267,27
"8833",0.31937525,3,194.81,1.98209292984382e-09,1295557,270,24
"8834",0.90873759,3,322.157,1.97342290487824e-09,437850,272,26
"8835",0.25995354,2,149.924,1.97405700688489e-09,452529,271,25
"8836",1.28410576,3,1204.108,1.95592311483403e-09,804293,271,22
"8837",0.37879695,2,455.165,1.98015258048333e-09,819055,271,23
"8839",0.59228751,1,279.187,1.95725188140226e-09,0,273,27
"884",0.55546747,3,299.644,2.22686445438481e-09,439669,323,106
"8840",0.55246592,3,355.171,1.94476119971583e-09,472130,276,30
"8841",0.37294662,2,423.693,1.94559001091469e-09,379496,275,29
"8842",0.25971441,2,254.625,1.91878212338885e-09,149962,279,32
"8843",0.20008418,2,207.408,1.92529719762715e-09,164822,278,32
"8844",0.15967232,2,170.024,1.90349781667202e-09,120351,281,30
"8845",0.31934464,2,282.458,1.91138013739978e-09,135137,280,31
"8846",0.29625435,3,346.322,1.90223940755252e-09,106079,280,29
"8847",0.56311089,3,515.074,2.02856652941732e-09,210800,260,37
"8848",0.2186699,1,185.637,2.01717524074915e-09,0,261,38
"8849",0.32462865,2,331.569,2.02884621012105e-09,203932,261,36
"885",0.36208178,2,216.8,2.23436999659766e-09,450921,323,106
"8850",0.4120817,2,240.435,2.02988789352283e-09,222011,264,37
"8851",0.35456415,2,172.931,2.02967554607421e-09,221449,263,36
"8852",0.31611854,2,175.358,2.0277073969324e-09,14996,268,41
"8853",0.31611854,1,118.668,2.020416930089e-09,0,269,42
"8854",0.46648124,3,373.538,2.03120832927362e-09,240099,267,40
"8855",0.46959924,2,295.036,2.03112108534199e-09,223384,266,39
"8856",0.57352338,2,362.382,2.09597407665182e-09,29990,260,43
"8857",0.54065111,2,434.677,2.07353339857476e-09,14996,261,44
"8858",0.25388942,1,90.31,2.06772688449494e-09,0,262,45
"8859",0.78138912,3,175.252,2.03352670807236e-09,245581,270,43
"886",0.7817694,2,588.214,2.27054004874636e-09,3151816,322,105
"8860",0.46336323,2,241.165,2.03337809736322e-09,228085,269,42
"8861",0.4992734,3,662.736,1.99422228763301e-09,43603,273,46
"8862",0.61298381,2,605.406,2.01877634146635e-09,34196,272,45
"8863",0.4522093,2,394.553,1.88699286742615e-09,59972,281,30
"8864",0.28767067,2,825.135,1.94636624067785e-09,377345,279,33
"8865",0.53190104,2,923.268,1.9448544788343e-09,376801,278,32
"8866",0.26954495,2,172.695,1.87299647712188e-09,29990,283,32
"8867",0.08688061,2,85.981,1.87196139450759e-09,14996,284,33
"8868",0.30789775,2,196.396,1.99222293324471e-09,14996,274,47
"8869",0.25301056,1,162.833,1.98257829067146e-09,0,275,48
"887",0.18739368,2,90.062,2.19479683476399e-09,44982,330,113
"8870",0.44149166,3,250.057,1.94649111762039e-09,386918,281,35
"8871",0.0434403,2,39.807,1.94648047019387e-09,378173,280,34
"8872",0.47640856,3,469.755,2.11675009920022e-09,89955,264,47
"8873",0.60006052,2,360.189,2.10848954286008e-09,29990,265,48
"8874",0.30349259,2,499.985,2.16914535019712e-09,7797066,259,42
"8875",0.02383995,3,248.639,2.17012462166096e-09,7887699,260,43
"8876",0.27668694,1,182.731,2.09841922011036e-09,0,287,69
"8877",0.62383831,3,374.846,2.11055525017678e-09,44984,286,68
"8878",0.03224779,2,106.221,2.10852685454726e-09,14996,287,69
"8879",0,1,75.822,2.10348385432714e-09,0,288,70
"888",0.21599628,2,157.204,2.19985035281240e-09,59972,329,112
"8880",0.13270281,1,102.84,2.09210486289222e-09,0,267,50
"8881",0.26540563,2,276.498,2.09887672146529e-09,14996,266,49
"8882",0.30908111,2,268.32,2.11041035482063e-09,29990,265,48
"8883",0,2,284.069,2.13378043876662e-09,104930,263,46
"8884",0,3,540.124,2.13599496121108e-09,134900,262,45
"8885",0,2,491.585,2.16691320697663e-09,149870,261,44
"8886",0,1,61.709,2.13178123029756e-09,0,263,46
"8887",0.04767989,2,580.647,2.17030424906932e-09,7813549,261,44
"8888",0.05925396,2,569.368,2.17391845143048e-09,7814948,262,45
"8889",0.07082804,2,57.834,2.17405539176293e-09,7816486,263,46
"889",0.07939554,1,91.711,2.17837864340115e-09,0,333,116
"8890",0.07468606,2,106.004,2.17434040765506e-09,7818035,264,47
"8891",0.07854409,2,172.371,2.17483439256061e-09,7819591,265,48
"8892",0.13707059,2,374.149,2.11141827724762e-09,748863,270,53
"8893",0.27414118,2,587.037,2.13025326383019e-09,763294,269,52
"8894",0.55689174,3,656.871,2.17561637632724e-09,8237962,266,49
"8895",0.7610982,2,393.023,2.17706111021874e-09,7849246,267,50
"8896",0.14749124,2,334.126,2.03900496934557e-09,260908,275,48
"8897",0.24391092,2,303.033,2.03674755570439e-09,252896,274,47
"8898",0.56407685,3,244.249,2.03647433643962e-09,291926,273,46
"8899",0.48643121,2,481.539,2.03630937159187e-09,200298,272,45
"89",0.06289916,2,154.092,1.76903562037523e-09,44974,380,163
"890",0.15879108,2,208.776,2.18492450270426e-09,14996,332,115
"8900",0.75212497,3,304.139,2.00991081536742e-09,85716,276,49
"8901",0.2757886,2,110.582,2.00822870523034e-09,55746,277,50
"8902",0.39781157,2,385.697,2.02578491076127e-09,115665,274,47
"8903",0.41532489,1,228.713,1.99615024939662e-09,0,277,50
"8904",0.46180021,3,285.575,2.04570770327554e-09,334297,277,50
"8905",0.05107156,2,110.487,2.04359286882852e-09,275452,276,49
"8906",1.14148429,3,636.772,2.03214678257311e-09,29991,278,51
"8907",0.34830846,2,363.938,2.04772974808945e-09,348152,278,51
"8908",0.29997716,1,182.598,2.02090146664284e-09,0,279,52
"8909",0.57939692,1,236.588,2.017600287979e-09,0,279,52
"891",1.31644541,2,760.301,2.2353815410733e-09,2840818,319,102
"8910",0.55136429,3,166.307,1.95037129455401e-09,399575,287,41
"8911",0.42777929,2,411.251,1.9450937229853e-09,32338,287,41
"8912",0.41176372,2,100.14,1.95021284585955e-09,357649,286,40
"8913",0.13159279,2,160.465,1.951873045541e-09,397122,290,44
"8914",0.26318557,2,228.571,1.95145510695645e-09,395625,289,43
"8915",0.19005268,3,312.335,1.95266696887711e-09,451322,293,47
"8916",0,2,49.255,1.95251597385198e-09,400179,292,46
"8917",0.94959884,3,623.714,1.93811045460173e-09,74964,294,48
"8918",0.14323618,1,219.873,1.92580385953786e-09,0,295,49
"8919",0.61770331,3,424.451,1.95317297565369e-09,422350,295,49
"892",0.11673496,1,30.964,2.22679237633855e-09,0,323,106
"8920",0.3871471,1,166.742,1.9436803579538e-09,0,296,50
"8921",0.11359001,2,85.676,1.95284288341806e-09,412522,294,48
"8922",0.66040942,3,740.55,1.95462132737999e-09,427407,297,51
"8923",0.34752242,2,232.568,1.95441583540816e-09,417277,296,50
"8924",0.61724532,3,182.184,2.0699477298482e-09,392029,276,53
"8925",0.24919493,1,110.007,2.06290349149354e-09,0,277,54
"8926",0.38779232,2,266.254,2.07260464192823e-09,406361,275,54
"8927",0.40857248,1,179.903,1.9443682322402e-09,0,298,52
"8928",0.20076538,2,101.573,1.95877072780837e-09,424647,299,53
"8929",0.15615145,2,572.198,1.95844882020204e-09,422657,298,52
"893",0.23346992,2,236.294,2.22909721869427e-09,14996,322,105
"8930",0.3294232,2,245.298,1.96210607568349e-09,430703,301,56
"8931",0.2453793,2,368.376,1.96066358691022e-09,428659,301,55
"8932",0.78269021,3,697.32,2.10603088846101e-09,738581,271,54
"8933",0.54926854,3,285.862,1.98301111587947e-09,482814,298,59
"8934",0.25976296,1,214.416,1.97044727036076e-09,0,299,60
"8935",0.70208115,3,297.8,2.0029841123492e-09,540956,295,62
"8936",0.16554405,2,316.004,2.00111278100786e-09,511644,296,61
"8937",0.4134671,2,312.722,1.98064234904219e-09,453524,299,58
"8938",0.70964822,2,793.172,1.888965236044e-09,29990,296,50
"8939",1.34620996,2,895.424,1.92985871302948e-09,44982,295,49
"894",0.11322766,1,32.942,2.23464499319125e-09,0,323,106
"8940",0.07308648,2,172.101,1.88656473847496e-09,14996,297,51
"8941",0.34842327,2,196.953,1.90098309570871e-09,45263,274,23
"8942",0.5694206,2,266.504,1.89233118953955e-09,30478,275,24
"8943",0.35486,2,76.783,1.90013171604749e-09,16835,279,28
"8944",0,2,223.439,2.74155619766407e-09,5985767,257,70
"8945",0.17992408,2,485.177,2.73525645513227e-09,5981093,258,69
"8946",0.51159446,3,742.539,2.72788422971405e-09,5989557,259,68
"8947",0.24361615,1,47.773,2.7064253946941e-09,0,261,70
"8948",0.4872323,2,193.844,2.71168305997539e-09,14996,260,69
"8949",0.17610845,2,335.47,2.72064990065599e-09,5968199,260,67
"895",0.22645533,2,131.047,2.23711456784565e-09,14996,322,105
"8950",0.38508918,2,496.723,2.6094376624635e-09,14996,261,55
"8951",0.38508918,1,338.57,2.57531823502818e-09,0,262,56
"8952",0.40182008,2,209.076,2.5541978496261e-09,14996,263,57
"8953",0.28969846,1,70.355,2.5473333211553e-09,0,264,58
"8954",0.420141,3,204.436,2.56783998040962e-09,44984,262,56
"8955",0.45607761,4,141.728,2.62856449169252e-09,2107968,259,53
"8956",0,2,185.981,2.62568508610889e-09,29990,260,54
"8957",0.16700881,2,304.815,2.71560835238586e-09,114828,262,67
"8958",0.45563009,4,149.745,2.72000914560266e-09,6040788,261,66
"8959",0.2074159,2,124.861,2.71573371409185e-09,1647345,262,67
"896",0.54473811,4,456.237,2.24450069225019e-09,532732,321,104
"8960",0.36072702,2,147.841,2.71845404631139e-09,4322080,262,65
"8961",0.52656221,3,734.435,2.71142451008222e-09,4317772,263,64
"8962",0.17082444,1,214.185,2.68801492705583e-09,0,264,65
"8963",0.37134327,3,217.936,2.69185427473567e-09,4718021,265,62
"8964",0.35074852,2,412.054,2.69215177383805e-09,4300820,264,63
"8965",0.65775816,3,782.371,2.69524805788288e-09,1628806,264,69
"8966",0.33670403,1,233.777,2.67001961729315e-09,0,265,70
"8967",0.43469236,2,441.868,2.68484551128001e-09,1610428,265,68
"8968",0.08590168,2,80.657,2.69045772595606e-09,3549410,266,61
"8969",0.01519126,1,51.852,2.56272303747686e-09,0,263,57
"897",0.26746921,2,241.201,2.25086503388052e-09,541596,320,103
"8970",0.58565624,2,557.813,2.56921094606781e-09,59972,261,55
"8971",0.50462235,3,518.732,2.64478511464925e-09,4862935,261,55
"8972",0.20663349,2,264.927,2.63099344105345e-09,2087916,260,54
"8973",0.36647548,2,288.725,2.68649355250882e-09,3533343,265,59
"8974",0.64704929,2,721.121,2.67062312200181e-09,3525369,264,58
"8975",0.10446068,2,233.079,2.57474669467115e-09,2059707,250,44
"8976",0.06938097,2,97.65,2.57754260612046e-09,2067881,251,45
"8977",0.46573673,3,563.656,2.58518372164613e-09,2142727,253,47
"8978",0.46820814,2,175.44,2.57892132014643e-09,76963,254,48
"8979",0.34981846,3,458.649,2.60795230280872e-09,2190120,254,48
"898",0.28730473,4,1293.464,2.27759919946902e-09,1144508,317,100
"8980",0.11986549,2,175.259,2.62675138129292e-09,1993167,258,52
"8981",0.09890097,2,167.087,2.60947116583711e-09,1967938,255,49
"8982",0.22781611,2,55.282,2.60545194398699e-09,288222,255,49
"8983",0.07895458,2,375.787,2.57969091601764e-09,255385,259,53
"8984",0.86737928,3,730.907,2.58048460297125e-09,286314,258,52
"8985",0.90055686,3,755.551,2.53380234748237e-09,49483,259,53
"8986",0.29417125,2,131.002,2.52973296273922e-09,29324,259,53
"8987",0,1,150.238,2.51942004100189e-09,0,260,54
"8988",0.27916904,2,191.505,2.52264520275488e-09,309981,268,62
"8989",0.10167835,2,85.51,2.52669517655997e-09,324892,267,61
"899",0.19349963,2,496.088,2.27927672748085e-09,773936,316,99
"8990",0.50434278,4,162.172,2.58502686242054e-09,767032,261,55
"8991",0.18041355,2,337.081,2.58580135044538e-09,521461,262,56
"8992",0.07778096,2,294.785,2.63775792369419e-09,4108624,262,56
"8993",0.23148511,4,148.164,2.63398066952708e-09,6147667,264,58
"8994",0,2,130.622,2.63459448120636e-09,4104442,263,57
"8995",0.10693767,2,210.602,2.62029229733316e-09,627877,265,59
"8996",0.04774539,2,103.329,2.62794714504228e-09,642706,266,60
"8997",0.36100286,3,278.655,2.60655703130884e-09,613461,264,58
"8998",0.37546222,2,86.373,2.60227893247432e-09,59972,265,59
"8999",0.15790917,2,388.008,2.582874696441e-09,257320,260,54
"9",0.20923838,3,349.789,1.72050691354801e-09,89948,381,164
"90",0.15288433,3,203.262,1.78105342529854e-09,282962,378,161
"9000",0.38185701,2,906.653,2.69467897154433e-09,8280141,216,6
"9001",0.34852631,2,291.035,2.58224645066387e-09,432116,262,56
"9002",0.13394003,2,207.09,2.54005048808591e-09,14996,264,58
"9003",0.34673199,3,189.879,2.53768500404672e-09,380699,265,59
